geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
15014,-20.82310019617884,-49.37829514772473,sao jose do rio preto,SP
65919,-5.497874181300767,-47.49137343918434,imperatriz,MA
4815,-23.70111166916727,-46.69081918679664,são paulo,SP
12460,-22.7493955392219,-45.5950000098271,campos do jordao,SP
13563,-21.99061540106176,-47.924260140573615,sao carlos,SP
68520,-5.543953171151296,-48.73285884358516,sao domingos do araguaia,PA
48030,-12.14775201965058,-38.41104974176504,alagoinhas,BA
28230,-21.521323443280203,-41.07518675939827,sao francisco de itabapoana,RJ
64607,-7.080156471586772,-41.44585269691096,picos,PI
4805,-23.71410366694557,-46.70460419608747,sao paulo,SP
9770,-23.70604997887952,-46.54739242241337,sao bernardo do campo,SP
9015,-23.66247324424373,-46.52445319747245,santo andre,SP
5175,-23.473611429366933,-46.73879819248079,sao paulo,SP
78050,-15.580131039664089,-56.06520780248784,cuiabá,MT
1434,-23.56863878234703,-46.67754683836291,sao paulo,SP
13900,-22.706550083419405,-46.76686474356375,amparo,SP
97930,-28.29193656325329,-54.64219904498013,caibaté,RS
4011,-23.57909945490216,-46.64131830751919,sao paulo,SP
47120,-10.71353199781547,-43.63762441107151,buritirama,BA
9572,-23.6426055925616,-46.56369396725142,sao caetano do sul,SP
6380,-23.55134994036523,-46.83514188734528,carapicuiba,SP
96180,-30.854457204454864,-51.82081446828448,camaqua,RS
38780,-17.989359691539963,-46.90605201736248,vazante,MG
83320,-25.426453263402312,-49.17290476464307,pinhais,PR
86600,-23.30796116154373,-51.36711382334383,rolandia,PR
36426,-20.83010840136589,-43.80413073538263,cristiano otoni,MG
93700,-29.67849812697201,-51.051895033454144,campo bom,RS
2820,-23.44993847515726,-46.715227763258085,sao paulo,SP
8900,-23.39564388304342,-46.048369299563696,guararema,SP
78575,-11.261358612047893,-57.51227589059896,juara,MT
2676,-23.456500114345907,-46.67091847905242,sao paulo,SP
98200,-28.62674513148285,-53.08532985753507,ibiruba,RS
76280,-15.246746247051131,-51.16658902746332,britania,GO
78455,-13.05785773631993,-55.91351702876612,lucas do rio verde,MT
36047,-21.71724478034037,-43.3512410029752,juiz de fora,MG
2404,-23.49119736663973,-46.62958307271053,sao paulo,SP
78575,-11.249132377197636,-57.50534216357453,juara,MT
5617,-23.59021834107512,-46.71979531644974,sao paulo,SP
13901,-22.70555262868264,-46.77432247059763,amparo,SP
89203,-26.3217436655606,-48.86043665667378,joinville,SC
38705,-18.592840792967,-46.501055047937086,patos de minas,MG
78048,-15.582453602659278,-56.08366792678265,cuiaba,MT
83504,-25.346995626983627,-49.2661575513589,almirante tamandaré,PR
82640,-25.371252776559626,-49.231879816261774,curitiba,PR
24220,-22.903784571181312,-43.11425924660967,niteroi,RJ
90680,-30.063462830976952,-51.187990201771626,porto alegre,RS
22011,-22.9648005,-43.17353550000001,rio de janeiro,RJ
75800,-17.89974049756146,-51.71352954443675,jataí,GO
31620,-19.803295152922885,-43.96846247460901,belo horizonte,MG
17350,-22.509535989249315,-48.55749467085517,igaracu do tiete,SP
67200,-1.3587954048548212,-48.347757097168014,marituba,PA
41745,-12.941478138735206,-38.418884550222366,salvador,BA
34001,-19.99038466047941,-43.85233189461434,nova lima,MG
96216,-32.10985414775633,-52.1712025231468,rio grande,RS
18520,-23.154341980028462,-47.74179809873768,cerquilho,SP
18125,-23.520306195091628,-47.25804074200406,aluminio,SP
7131,-23.438109740492823,-46.52609752039933,guarulhos,SP
1518,-23.558930444630374,-46.62292373757862,sao paulo,SP
13024,-22.892089393778303,-47.04920246646845,campinas,SP
4457,-23.68759634110451,-46.676952015955926,sao paulo,SP
4006,-23.578423041346927,-46.64889291716191,são paulo,SP
89217,-26.28680081487679,-48.86914083527611,joinville,SC
91110,-30.000553438253743,-51.13872796280802,porto alegre,RS
20771,-22.88960477130817,-43.28209952305373,rio de janeiro,RJ
24474,-22.7952411382453,-43.02758828394977,são gonçalo,RJ
20261,-22.93013083902704,-43.20910864836392,rio de janeiro,RJ
4119,-23.606146341104505,-46.63512300721335,sao paulo,SP
54765,-8.02840641410349,-34.98911423757863,camaragibe,PE
4423,-23.684852197725327,-46.636280655875005,sao paulo,SP
32681,-19.948970891482467,-44.11895791840266,betim,MG
1319,-23.55156260866176,-46.64021297307979,sao paulo,SP
15091,-20.830047986415952,-49.40398606854024,sao jose do rio preto,SP
88058,-27.447342094082387,-48.423019176922,florianopolis,SC
78320,-11.414776500000004,-58.771746,juína,MT
6365,-23.554816469219706,-46.84853314528066,carapicuiba,SP
11045,-23.9729757285476,-46.32311733068848,santos,SP
78260,-15.46953335543034,-58.35296731936248,araputanga,MT
85892,-24.860026608328983,-54.335948228633264,santa helena,PR
4366,-23.65802353511452,-46.66708221593854,sao paulo,SP
39800,-17.841518397583293,-41.51125554902586,teofilo otoni,MG
17506,-22.20330195802895,-49.956096163846894,marilia,SP
23055,-22.91145437246812,-43.57791276198868,rio de janeiro,RJ
13332,-23.052144355525805,-47.208579145408905,indaiatuba,SP
2124,-23.504626466558925,-46.5756547887933,sao paulo,SP
97015,-29.687396301690825,-53.80823817860234,santa maria,RS
85860,-25.51064583223611,-54.57440664993816,foz do iguacu,PR
92130,-29.96208607715393,-51.1667024124587,canoas,RS
4620,-23.62523291035258,-46.66893123980034,sao paulo,SP
53409,-7.952901463788969,-34.89911949708579,paulista,PE
30330,-19.94129170246412,-43.93764354149116,belo horizonte,MG
14580,-20.43034840679484,-47.81512180033509,guara,SP
21044,-22.855739132704457,-43.24139402405136,rio de janeiro,RJ
18136,-23.539705564804684,-47.13586926089216,sao roque,SP
93608,-29.66311441088722,-51.144336586195486,estancia velha,RS
29101,-20.34542310955205,-40.2929741267045,vila velha,ES
15043,-20.784458767613668,-49.39660364021631,sao jose do rio preto,SP
40020,-12.975494550274991,-38.51172867827278,salvador,BA
9230,-23.616651873202613,-46.53201832023301,santo andré,SP
12930,-22.8170581906299,-46.69440699640249,tuiuti,SP
74083,-16.687370999999946,-49.24995649999997,goiânia,GO
1305,-23.55245065390384,-46.65338876380634,sao paulo,SP
25850,-22.17029530420468,-43.29366477257192,paraiba do sul,RJ
1228,-23.55196050513589,-46.660848034970286,sao paulo,SP
95012,-29.175575073631784,-51.21187238933807,caxias do sul,RS
6634,-23.55370561654652,-46.89846543860854,jandira,SP
64500,-7.019055464329744,-42.12882540967495,oeiras,PI
20090,-22.898714728931765,-43.1791643346507,rio de janeiro,RJ
96180,-30.84852725594249,-51.8155661914718,camaqua,RS
19065,-22.10606697477233,-51.43168770481337,presidente prudente,SP
4052,-23.613581137111176,-46.64364472883605,são paulo,SP
3541,-23.53646463197529,-46.517693940331206,sao paulo,SP
12243,-23.20216456757463,-45.894244683594,sao jose dos campos,SP
37195,-21.250886839646626,-45.50640707348337,santana da vargem,MG
79210,-20.49608795879043,-55.80087277287641,anastacio,MS
3436,-23.56264255176293,-46.53063724493623,sao paulo,SP
38600,-17.236511697221015,-46.87846659291856,paracatu,MG
7082,-23.44278504641997,-46.54767997851091,guarulhos,SP
64260,-4.279878051584333,-41.77317771740761,piripiri,PI
35640,-19.21590785869821,-45.00206394254719,pompeu,MG
74911,-16.73762694904415,-49.2395007967008,aparecida de goiânia,GO
89620,-27.401309048076065,-51.22657824733704,campos novos,SC
31360,-19.868394332217704,-44.00974852345776,belo horizonte,MG
2713,-23.50804534983072,-46.68555415711253,sao paulo,SP
80035,-25.403618828755253,-49.24706101442671,curitiba,PR
3576,-23.55505974271452,-46.5092200582838,sao paulo,SP
29090,-20.26341440940029,-40.25898417499564,vitoria,ES
35164,-19.444080553277782,-42.55573594672221,ipatinga,MG
12236,-23.26081853067111,-45.89915739953254,sao jose dos campos,SP
5445,-23.5512635011669,-46.69635373838894,sao paulo,SP
41218,-12.943171718712234,-38.43672299999999,salvador,BA
69053,-3.1149403807779907,-60.02986861873106,manaus,AM
4301,-23.621224452680465,-46.63323419608747,sao paulo,SP
13820,-22.68802325367879,-46.99481642561603,jaguariuna,SP
75701,-18.16924498621509,-47.94670971347884,catalao,GO
35010,-18.855471266844813,-41.947958035685815,governador valadares,MG
5336,-23.54535040706508,-46.753561467456606,sao paulo,SP
11060,-23.96396931502101,-46.336051403283456,santos,SP
13403,-22.73513112851284,-47.6618193388828,piracicaba,SP
35920,-19.7627354029161,-43.04266465376183,nova era,MG
58315,-6.965686526289406,-34.85539524695063,lucena,PB
12460,-22.74586598378192,-45.5944877532782,campos do jordao,SP
93216,-29.8167923043858,-51.1528740165195,sapucaia do sul,RS
7080,-23.431364717179296,-46.538290545242056,guarulhos,SP
16018,-21.231001383288152,-50.43893823203872,aracatuba,SP
70655,-15.797259000000004,-47.93979375000001,brasilia,DF
1331,-23.564726046627047,-46.648523902302486,sao paulo,SP
89226,-26.240060975849754,-48.80834170760001,joinville,SC
3588,-23.558017109656475,-46.48396214440231,sao paulo,SP
33400,-19.636148999999943,-43.88038999999995,lagoa santa,MG
36420,-20.53255373210443,-43.72039046919573,ouro branco,MG
3164,-23.548123907980305,-46.60490732992514,são paulo,SP
35560,-20.094497800074617,-45.2821142102673,santo antonio do monte,MG
14804,-21.76716321288013,-48.1960321917883,araraquara,SP
2916,-23.488245329634296,-46.72037106432417,sao paulo,SP
14070,-21.11385049930752,-47.78670138481735,ribeirao preto,SP
66075,-1.468376488458801,-48.45921219317327,belem,PA
5616,-23.5867431895666,-46.72112751471518,sao paulo,SP
4764,-23.671177816261768,-46.715438236337874,sao paulo,SP
16203,-21.295929495355253,-50.32113376472042,birigui,SP
18200,-23.59122751846226,-48.05122700162829,itapetininga,SP
91750,-30.123022651682128,-51.21522418985506,porto alegre,RS
25961,-22.440832551310194,-42.985945515181456,teresopolis,RJ
9942,-23.676996762681167,-46.59931150998332,diadema,SP
84900,-23.846680811140896,-50.18481669644108,ibaiti,PR
4622,-23.624792005533827,-46.685088074590766,sao paulo,SP
78088,-15.610216947018268,-56.03530193173447,cuiaba,MT
66033,-1.461604891770926,-48.49167967666909,belem,PA
45985,-17.538137508080368,-39.74026513472842,teixeira de freitas,BA
68524,-6.107744796839576,-49.35504224682375,eldorado dos carajas,PA
12243,-23.20837929225576,-45.89597133221771,sao jose dos campos,SP
79006,-20.482820966991618,-54.63368813379295,campo grande,MS
7121,-23.45463720843672,-46.52240947960067,guarulhos,SP
69945,-10.073909392022198,-67.05290517586359,acrelandia,AC
22640,-23.00373619547281,-43.32184116956918,rio de janeiro,RJ
82015,-25.41775679156328,-49.33655944976626,curitiba,PR
4087,-23.60555370330083,-46.656492443245405,sao paulo,SP
15900,-21.41593734616825,-48.49720263894992,taquaritinga,SP
89270,-26.464374,-48.96511737067025,guaramirim,SC
81210,-25.438786492353945,-49.3241802171793,curitiba,PR
55292,-8.905501319464427,-36.49236341964341,garanhuns,PE
96200,-32.03128237162727,-52.091439745628,rio grande,RS
79380,-20.26236475908848,-56.37851969905808,miranda,MS
28540,-22.013501521821464,-42.365727441889824,cordeiro,RJ
38400,-18.929951161809683,-48.28651495475794,uberlandia,MG
7916,-23.277842511120376,-46.75975181127402,francisco morato,SP
95702,-29.18056056590145,-51.48409534303261,bento gonçalves,RS
2765,-23.47768133075357,-46.67558962444695,sao paulo,SP
99290,-28.4765649404538,-51.8436605595462,vanini,RS
11347,-23.98484378757458,-46.46226831781186,sao vicente,SP
6600,-23.534730027646766,-46.90114314721154,jandira,SP
21050,-22.8730232514571,-43.25985117860233,rio de janeiro,RJ
21512,-22.83465629850665,-43.36529237854329,rio de janeiro,RJ
5403,-23.55660277629982,-46.67020136081135,sao paulo,SP
26160,-22.735740494687818,-43.39679443853878,belford roxo,RJ
14230,-21.3100982560388,-47.56670637918549,serra azul,SP
11390,-23.96448867493452,-46.373669257833065,sao vicente,SP
22010,-22.96367828198398,-43.17213455398464,rio de janeiro,RJ
95270,-29.08454121231877,-51.16983058266406,flores da cunha,RS
4140,-23.607196449622045,-46.63265629502571,sao paulo,SP
26040,-22.71079041422404,-43.44882544353554,nova iguacu,RJ
81770,-25.524371043020366,-49.2366793148768,curitiba,PR
17300,-22.37769037660196,-48.376381829608576,dois corregos,SP
5591,-23.57819891015354,-46.73092817319954,sao paulo,SP
29101,-20.331494236577505,-40.279398198047296,vila velha,ES
12800,-22.541636002965525,-44.77456384611435,queluz,SP
20770,-22.90348288703906,-43.27553558021236,rio de janeiro,RJ
42806,-12.703211999999994,-38.338191,camacari,BA
39400,-16.73596331138395,-43.83469648958924,montes claros,MG
38408,-18.930369520399324,-48.254027846240405,uberlandia,MG
3807,-23.49744090452421,-46.47124926242137,sao paulo,SP
7845,-23.30736897731304,-46.72939755482499,franco da rocha,SP
13300,-23.26778251901436,-47.30151543381034,itu,SP
13835,-22.329094500000004,-47.16252,conchal,SP
97020,-29.6814969443352,-53.83315736941843,santa maria,RS
8451,-23.538603865947245,-46.39965720635925,são paulo,SP
29055,-20.29631865277865,-40.29613374828311,vitoria,ES
4290,-23.577575500692493,-46.53368532154189,sao paulo,SP
1333,-23.566066177621387,-46.64877478183976,sao paulo,SP
3502,-23.538566933666104,-46.54270504579033,sao paulo,SP
15290,-21.0654056423291,-50.132772838015626,buritama,SP
88106,-27.593084931180226,-48.64242784967929,sao jose,SC
15707,-20.24840720496981,-50.55198368261373,jales,SP
95360,-28.5968385,-51.78907574999998,parai,RS
30525,-19.933334989728216,-44.01421608604073,belo horizonte,MG
17524,-22.240982330593944,-49.9328392276611,marilia,SP
31985,-19.85354700360668,-43.90365973939629,belo horizonte,MG
21321,-22.89522527754057,-43.35833064625776,rio de janeiro,RJ
38408,-18.929245285042395,-48.27027985053957,uberlândia,MG
70362,-15.817063499999996,-47.90778075,brasilia,DF
11669,-23.70282122682774,-45.441037854467325,caraguatatuba,SP
9530,-23.620267529286128,-46.57391999999999,sao caetano do sul,SP
24440,-22.82373142303644,-43.04793405300111,sao goncalo,RJ
39402,-16.749864838738578,-43.86599750652088,montes claros,MG
42700,-12.8946546024715,-38.310350532808286,lauro de freitas,BA
49530,-10.539240323034043,-37.43424377332556,ribeiropolis,SE
99900,-27.89088817724,-52.222376101883896,getulio vargas,RS
9715,-23.71501161426924,-46.54584908257927,sao bernardo do campo,SP
99010,-28.263820073500213,-52.4073882880686,passo fundo,RS
79803,-22.225596942140648,-54.81962862659847,dourados,MS
74013,-16.67777496604487,-49.2590747461285,goiania,GO
22631,-23.00528744134436,-43.322092215777,rio de janeiro,RJ
1527,-23.56159056667293,-46.630128096714216,sao paulo,SP
3180,-23.55802512754948,-46.58815828089456,sao paulo,SP
5658,-23.60350979156327,-46.7224318179352,sao paulo,SP
41810,-12.989930175139884,-38.46208138496159,salvador,BA
12245,-23.20667514876793,-45.889221499855765,sao jose dos campos,SP
13920,-22.75039916688123,-46.89762525436048,pedreira,SP
29122,-20.338832192869265,-40.31001365715705,vila velha,ES
68700,-1.1954594946627988,-47.19368390149994,capanema,PA
7860,-23.320491085556,-46.719857848705146,franco da rocha,SP
31842,-19.834800370246413,-43.917761498066746,belo horizonte,MG
85884,-25.29448783192593,-54.094486535295104,medianeira,PR
8485,-23.58849068353607,-46.41029086931441,sao paulo,SP
65010,-2.5282213072138537,-44.29770498102076,sao luis,MA
5417,-23.56118549486411,-46.68920995836462,sao paulo,SP
14406,-20.544781999974006,-47.451337268666414,franca,SP
2911,-23.50438470330084,-46.70475916610887,sao paulo,SP
87013,-23.42309737578244,-51.93804365482179,maringa,PR
95050,-29.152900954213614,-51.16770035507946,caxias do sul,RS
88106,-27.607841422205947,-48.64816567777573,sao jose,SC
1305,-23.551303337497824,-46.65019192492355,sao paulo,SP
13360,-22.992740999999995,-47.50525317095628,capivari,SP
7252,-23.447419826533547,-46.40692586955393,guarulhos,SP
14022,-21.232683287470365,-47.78493004791172,ribeirão preto,SP
4268,-23.595664631138565,-46.606744456287146,são paulo,SP
13411,-22.66789580792324,-47.68197056356392,piracicaba,SP
55890,-7.576862597730837,-35.23758300786138,alianca,PE
88095,-27.589460122684457,-48.60235359922671,florianopolis,SC
88880,-28.390302908951632,-49.39094440223068,lauro muller,SC
85460,-25.44795884441875,-52.9106264675709,quedas do iguacu,PR
29102,-20.37616120906966,-40.30529402401848,vila velha,ES
2442,-23.47303743075192,-46.64393420621503,sao paulo,SP
4363,-23.646967648623708,-46.67010789855159,sao paulo,SP
30525,-19.936908051907167,-44.02107677338562,belo horizonte,MG
35490,-20.664011300538363,-44.06783005918636,entre rios de minas,MG
6675,-23.545878332448808,-46.97058652285942,itapevi,SP
58020,-7.11475241899062,-34.87144007094952,joao pessoa,PB
7866,-23.311270291834035,-46.733027221162544,franco da rocha,SP
87005,-23.44969326987535,-51.92593839935351,maringa,PR
11310,-23.966656285820203,-46.38948747954014,sao vicente,SP
22640,-23.00050060502642,-43.33086902109182,rio de janeiro,RJ
38441,-18.66023835805049,-48.21977772506527,araguari,MG
41390,-12.913929724991297,-38.44505650309061,salvador,BA
8490,-23.581577999999944,-46.42054999999996,sao paulo,SP
41745,-12.9362424601708,-38.40963094577616,salvador,BA
29065,-20.27882801610016,-40.30054101635995,vitoria,ES
8223,-23.532187138496155,-46.46962153566276,sao paulo,SP
35547,-20.560375109238752,-44.868771213599445,carmo da mata,MG
14110,-21.246748658895484,-47.82689681487679,bonfim paulista,SP
29725,-19.41357219431116,-40.54387534813039,marilandia,ES
61760,-3.8601736776455127,-38.46521545209753,eusebio,CE
15810,-21.165101688142418,-48.96836054248675,catanduva,SP
